,begins_at,open_price,close_price,high_price,low_price,volume,session,interpolated
775,2017-07-07,0.002600,0.002400,0.002600,0.002400,0,reg,False
776,2017-07-08,0.002400,0.002400,0.002500,0.002200,0,reg,False
777,2017-07-09,0.002400,0.002300,0.002500,0.002300,0,reg,False
778,2017-07-10,0.002300,0.002000,0.002400,0.001900,0,reg,False
779,2017-07-11,0.002000,0.001800,0.002000,0.001800,0,reg,False
780,2017-07-12,0.001800,0.001900,0.001900,0.001700,0,reg,False
781,2017-07-13,0.002000,0.001800,0.002100,0.001800,0,reg,False
782,2017-07-14,0.001800,0.001700,0.001900,0.001600,0,reg,False
783,2017-07-15,0.001700,0.001500,0.001700,0.001500,0,reg,False
784,2017-07-16,0.001500,0.001300,0.001500,0.001300,0,reg,False
785,2017-07-17,0.001300,0.001500,0.001600,0.001300,0,reg,False
786,2017-07-18,0.001500,0.001900,0.001900,0.001500,0,reg,False
787,2017-07-19,0.001900,0.001700,0.001900,0.001700,0,reg,False
788,2017-07-20,0.001700,0.001900,0.002000,0.001700,0,reg,False
789,2017-07-21,0.002000,0.001900,0.002000,0.001900,0,reg,False
790,2017-07-22,0.001900,0.002100,0.002100,0.001900,0,reg,False
791,2017-07-23,0.002100,0.002000,0.002200,0.001900,0,reg,False
792,2017-07-24,0.002000,0.002000,0.002000,0.001900,0,reg,False
793,2017-07-25,0.002000,0.001800,0.002000,0.001700,0,reg,False
794,2017-07-26,0.001800,0.001800,0.001800,0.001700,0,reg,False
795,2017-07-27,0.001800,0.001900,0.001900,0.001800,0,reg,False
796,2017-07-28,0.001900,0.001800,0.001900,0.001800,0,reg,False
797,2017-07-29,0.001800,0.001800,0.001800,0.001700,0,reg,False
798,2017-07-30,0.001800,0.001700,0.001800,0.001700,0,reg,False
799,2017-07-31,0.001700,0.001700,0.001700,0.001600,0,reg,False
800,2017-08-01,0.001700,0.001800,0.001800,0.001600,0,reg,False
801,2017-08-02,0.001800,0.001800,0.001800,0.001700,0,reg,False
802,2017-08-03,0.001800,0.001800,0.001800,0.001800,0,reg,False
803,2017-08-04,0.001800,0.001800,0.001800,0.001800,0,reg,False
804,2017-08-05,0.001800,0.002100,0.002100,0.001800,0,reg,False
805,2017-08-06,0.002100,0.001900,0.002100,0.001900,0,reg,False
806,2017-08-07,0.001900,0.001900,0.002000,0.001900,0,reg,False
807,2017-08-08,0.001900,0.002000,0.002000,0.001900,0,reg,False
808,2017-08-09,0.002000,0.001900,0.002000,0.001900,0,reg,False
809,2017-08-10,0.001900,0.001900,0.001900,0.001900,0,reg,False
810,2017-08-11,0.001900,0.001900,0.001900,0.001800,0,reg,False
811,2017-08-12,0.001900,0.001900,0.002000,0.001800,0,reg,False
812,2017-08-13,0.001900,0.001800,0.001900,0.001700,0,reg,False
813,2017-08-14,0.001800,0.001800,0.001800,0.001700,0,reg,False
814,2017-08-15,0.001800,0.001700,0.001800,0.001700,0,reg,False
815,2017-08-16,0.001700,0.001800,0.001800,0.001700,0,reg,False
816,2017-08-17,0.001800,0.001700,0.001800,0.001600,0,reg,False
817,2017-08-18,0.001700,0.001700,0.001800,0.001700,0,reg,False
818,2017-08-19,0.001700,0.001700,0.001700,0.001600,0,reg,False
819,2017-08-20,0.001700,0.001700,0.001700,0.001600,0,reg,False
820,2017-08-21,0.001700,0.001700,0.001700,0.001600,0,reg,False
821,2017-08-22,0.001700,0.001700,0.001700,0.001600,0,reg,False
822,2017-08-23,0.001700,0.001700,0.001800,0.001700,0,reg,False
823,2017-08-24,0.001700,0.001800,0.001800,0.001700,0,reg,False
824,2017-08-25,0.001800,0.001800,0.001800,0.001800,0,reg,False
825,2017-08-26,0.001800,0.001800,0.001800,0.001700,0,reg,False
826,2017-08-27,0.001800,0.001800,0.001800,0.001700,0,reg,False
827,2017-08-28,0.001800,0.001800,0.001800,0.001800,0,reg,False
828,2017-08-29,0.001800,0.001900,0.001900,0.001800,0,reg,False
829,2017-08-30,0.001900,0.002100,0.002200,0.001800,0,reg,False
830,2017-08-31,0.002100,0.002100,0.002200,0.002000,0,reg,False
831,2017-09-01,0.002100,0.002500,0.002500,0.002000,0,reg,False
832,2017-09-02,0.002600,0.002200,0.002700,0.002100,0,reg,False
833,2017-09-03,0.002300,0.002200,0.002300,0.002100,0,reg,False
834,2017-09-04,0.002200,0.001800,0.002200,0.001700,0,reg,False
835,2017-09-05,0.001800,0.001900,0.001900,0.001500,0,reg,False
836,2017-09-06,0.001900,0.002000,0.002000,0.001900,0,reg,False
837,2017-09-07,0.002000,0.001900,0.002000,0.001900,0,reg,False
838,2017-09-08,0.001900,0.001600,0.002000,0.001500,0,reg,False
839,2017-09-09,0.001600,0.001600,0.001600,0.001500,0,reg,False
840,2017-09-10,0.001600,0.001400,0.001600,0.001300,0,reg,False
841,2017-09-11,0.001400,0.001500,0.001500,0.001400,0,reg,False
842,2017-09-12,0.001500,0.001400,0.001600,0.001400,0,reg,False
843,2017-09-13,0.001400,0.001400,0.001400,0.001300,0,reg,False
844,2017-09-14,0.001400,0.000900,0.001400,0.000900,0,reg,False
845,2017-09-15,0.000900,0.000900,0.000900,0.000600,0,reg,False
846,2017-09-16,0.000800,0.000900,0.000900,0.000800,0,reg,False
847,2017-09-17,0.000900,0.000900,0.000900,0.000800,0,reg,False
848,2017-09-18,0.000900,0.000900,0.001000,0.000800,0,reg,False
849,2017-09-19,0.000900,0.000900,0.001000,0.000900,0,reg,False
850,2017-09-20,0.000900,0.000900,0.000900,0.000800,0,reg,False
851,2017-09-21,0.000800,0.000800,0.000900,0.000700,0,reg,False
852,2017-09-22,0.000800,0.000800,0.000800,0.000700,0,reg,False
853,2017-09-23,0.000800,0.001000,0.001000,0.000800,0,reg,False
854,2017-09-24,0.000900,0.000900,0.001000,0.000900,0,reg,False
855,2017-09-25,0.000900,0.001100,0.001200,0.000900,0,reg,False
856,2017-09-26,0.001100,0.001200,0.001200,0.001100,0,reg,False
857,2017-09-27,0.001100,0.001200,0.001200,0.001100,0,reg,False
858,2017-09-28,0.001100,0.001100,0.001200,0.001100,0,reg,False
859,2017-09-29,0.001100,0.001100,0.001100,0.001000,0,reg,False
860,2017-09-30,0.001100,0.001100,0.001200,0.001100,0,reg,False
861,2017-10-01,0.001100,0.001100,0.001200,0.001000,0,reg,False
862,2017-10-02,0.001100,0.001100,0.001100,0.001100,0,reg,False
863,2017-10-03,0.001100,0.001100,0.001100,0.001000,0,reg,False
864,2017-10-04,0.001100,0.001000,0.001100,0.000900,0,reg,False
865,2017-10-05,0.001000,0.001000,0.001100,0.001000,0,reg,False
866,2017-10-06,0.001000,0.001100,0.001100,0.001000,0,reg,False
867,2017-10-07,0.001100,0.001100,0.001100,0.001000,0,reg,False
868,2017-10-08,0.001100,0.001100,0.001100,0.001000,0,reg,False
869,2017-10-09,0.001100,0.001000,0.001100,0.001000,0,reg,False
870,2017-10-10,0.001000,0.001000,0.001000,0.001000,0,reg,False
871,2017-10-11,0.001000,0.001000,0.001100,0.001000,0,reg,False
872,2017-10-12,0.001100,0.001100,0.001100,0.001000,0,reg,False
873,2017-10-13,0.001100,0.001100,0.001100,0.001000,0,reg,False
874,2017-10-14,0.001000,0.001100,0.001100,0.001000,0,reg,False
875,2017-10-15,0.001100,0.001100,0.001200,0.001000,0,reg,False
876,2017-10-16,0.001100,0.001200,0.001300,0.001100,0,reg,False
877,2017-10-17,0.001200,0.001100,0.001200,0.001100,0,reg,False
878,2017-10-18,0.001100,0.001000,0.001100,0.001000,0,reg,False
879,2017-10-19,0.001100,0.001100,0.001100,0.001000,0,reg,False
880,2017-10-20,0.001100,0.001000,0.001100,0.001000,0,reg,False
881,2017-10-21,0.001000,0.001000,0.001100,0.001000,0,reg,False
882,2017-10-22,0.001000,0.001000,0.001100,0.001000,0,reg,False
883,2017-10-23,0.001000,0.001000,0.001100,0.001000,0,reg,False
884,2017-10-24,0.001000,0.001100,0.001100,0.001000,0,reg,False
885,2017-10-25,0.001100,0.001100,0.001100,0.001000,0,reg,False
886,2017-10-26,0.001100,0.001100,0.001100,0.001000,0,reg,False
887,2017-10-27,0.001100,0.001100,0.001100,0.001000,0,reg,False
888,2017-10-28,0.001000,0.001000,0.001200,0.001000,0,reg,False
889,2017-10-29,0.001000,0.001200,0.001200,0.001000,0,reg,False
890,2017-10-30,0.001200,0.001200,0.001200,0.001100,0,reg,False
891,2017-10-31,0.001100,0.001100,0.001200,0.001100,0,reg,False
892,2017-11-01,0.001100,0.001100,0.001200,0.001100,0,reg,False
893,2017-11-02,0.001100,0.001200,0.001200,0.001000,0,reg,False
894,2017-11-03,0.001200,0.001100,0.001200,0.001100,0,reg,False
895,2017-11-04,0.001100,0.001200,0.001200,0.001100,0,reg,False
896,2017-11-05,0.001200,0.001200,0.001200,0.001100,0,reg,False
897,2017-11-06,0.001200,0.001200,0.001200,0.001100,0,reg,False
898,2017-11-07,0.001200,0.001200,0.001200,0.001100,0,reg,False
899,2017-11-08,0.001200,0.001200,0.001300,0.001100,0,reg,False
900,2017-11-09,0.001200,0.001400,0.001400,0.001200,0,reg,False
901,2017-11-10,0.001400,0.001200,0.001400,0.001100,0,reg,False
902,2017-11-11,0.001100,0.001200,0.001300,0.001100,0,reg,False
903,2017-11-12,0.001200,0.001000,0.001200,0.001000,0,reg,False
904,2017-11-13,0.001000,0.001200,0.001200,0.001000,0,reg,False
905,2017-11-14,0.001200,0.001200,0.001200,0.001100,0,reg,False
906,2017-11-15,0.001200,0.001300,0.001400,0.001200,0,reg,False
907,2017-11-16,0.001300,0.001400,0.001400,0.001300,0,reg,False
908,2017-11-17,0.001400,0.001300,0.001400,0.001300,0,reg,False
909,2017-11-18,0.001300,0.001400,0.001400,0.001300,0,reg,False
910,2017-11-19,0.001400,0.001400,0.001400,0.001300,0,reg,False
911,2017-11-20,0.001400,0.001400,0.001400,0.001300,0,reg,False
912,2017-11-21,0.001400,0.001400,0.001400,0.001300,0,reg,False
913,2017-11-22,0.001400,0.001800,0.002100,0.001400,0,reg,False
914,2017-11-23,0.001800,0.001900,0.002200,0.001800,0,reg,False
915,2017-11-24,0.001900,0.001900,0.002000,0.001800,0,reg,False
916,2017-11-25,0.001900,0.002100,0.002100,0.001900,0,reg,False
917,2017-11-26,0.002100,0.002000,0.002100,0.001900,0,reg,False
918,2017-11-27,0.002000,0.002000,0.002000,0.001900,0,reg,False
919,2017-11-28,0.002000,0.002400,0.002400,0.001900,0,reg,False
920,2017-11-29,0.002300,0.002100,0.002600,0.002000,0,reg,False
921,2017-11-30,0.002000,0.002100,0.002300,0.001900,0,reg,False
922,2017-12-01,0.002100,0.002100,0.002200,0.002000,0,reg,False
923,2017-12-02,0.002100,0.002100,0.002200,0.002000,0,reg,False
924,2017-12-03,0.002100,0.002200,0.002300,0.002100,0,reg,False
925,2017-12-04,0.002200,0.002500,0.002500,0.002200,0,reg,False
926,2017-12-05,0.002500,0.002500,0.002700,0.002400,0,reg,False
927,2017-12-06,0.002500,0.002700,0.002700,0.002400,0,reg,False
928,2017-12-07,0.002600,0.002700,0.002900,0.002500,0,reg,False
929,2017-12-08,0.002700,0.002800,0.002800,0.002300,0,reg,False
930,2017-12-09,0.002800,0.002600,0.002800,0.002400,0,reg,False
931,2017-12-10,0.002600,0.002500,0.002700,0.002300,0,reg,False
932,2017-12-11,0.002600,0.002800,0.002900,0.002500,0,reg,False
933,2017-12-12,0.002800,0.003300,0.003400,0.002700,0,reg,False
934,2017-12-13,0.003300,0.003500,0.003900,0.003200,0,reg,False
935,2017-12-14,0.003400,0.003700,0.003700,0.003400,0,reg,False
936,2017-12-15,0.003700,0.003800,0.003800,0.003500,0,reg,False
937,2017-12-16,0.003800,0.005900,0.006300,0.003600,0,reg,False
938,2017-12-17,0.005900,0.006000,0.007600,0.005600,0,reg,False
939,2017-12-18,0.005900,0.006400,0.006800,0.005600,0,reg,False
940,2017-12-19,0.006400,0.005700,0.006700,0.005500,0,reg,False
941,2017-12-20,0.005600,0.006700,0.007100,0.004900,0,reg,False
942,2017-12-21,0.006700,0.007400,0.008800,0.006600,0,reg,False
943,2017-12-22,0.007400,0.006100,0.007600,0.004700,0,reg,False
944,2017-12-23,0.006100,0.007300,0.008100,0.006100,0,reg,False
945,2017-12-24,0.007300,0.008600,0.008900,0.006000,0,reg,False
946,2017-12-25,0.008600,0.008900,0.010700,0.008600,0,reg,False
947,2017-12-26,0.008900,0.009400,0.009600,0.008200,0,reg,False
948,2017-12-27,0.009300,0.008900,0.009600,0.008500,0,reg,False
949,2017-12-28,0.008900,0.008500,0.008900,0.007700,0,reg,False
950,2017-12-29,0.008500,0.009400,0.009500,0.008200,0,reg,False
951,2017-12-30,0.009400,0.007900,0.009400,0.007400,0,reg,False
952,2017-12-31,0.007800,0.009000,0.009300,0.007700,0,reg,False
953,2018-01-01,0.009000,0.008900,0.009100,0.008100,0,reg,False
954,2018-01-02,0.008900,0.009100,0.009600,0.008600,0,reg,False
955,2018-01-03,0.009100,0.009300,0.009600,0.008900,0,reg,False
956,2018-01-04,0.009300,0.009600,0.010000,0.008800,0,reg,False
957,2018-01-05,0.009700,0.012200,0.012300,0.009600,0,reg,False
958,2018-01-06,0.012200,0.014900,0.015800,0.012200,0,reg,False
959,2018-01-07,0.014700,0.017100,0.018800,0.014600,0,reg,False
960,2018-01-08,0.017100,0.015000,0.017700,0.013800,0,reg,False
961,2018-01-09,0.015100,0.013400,0.015600,0.013000,0,reg,False
962,2018-01-10,0.013600,0.013100,0.013600,0.011500,0,reg,False
963,2018-01-11,0.013000,0.011500,0.013200,0.011000,0,reg,False
964,2018-01-12,0.011500,0.013100,0.013300,0.011200,0,reg,False
965,2018-01-13,0.013100,0.013000,0.013700,0.012500,0,reg,False
966,2018-01-14,0.013100,0.011700,0.013200,0.011300,0,reg,False
967,2018-01-15,0.011600,0.009900,0.011800,0.009800,0,reg,False
968,2018-01-16,0.009900,0.006800,0.009900,0.005700,0,reg,False
969,2018-01-17,0.006800,0.007600,0.007700,0.005500,0,reg,False
970,2018-01-18,0.007600,0.008000,0.008700,0.007200,0,reg,False
971,2018-01-19,0.007900,0.007900,0.008400,0.007500,0,reg,False
972,2018-01-20,0.008000,0.008400,0.008600,0.008000,0,reg,False
973,2018-01-21,0.008400,0.007100,0.008400,0.007000,0,reg,False
974,2018-01-22,0.007200,0.006700,0.007600,0.006300,0,reg,False
975,2018-01-23,0.006700,0.006700,0.007000,0.006200,0,reg,False
976,2018-01-24,0.006600,0.007100,0.007200,0.006500,0,reg,False
977,2018-01-25,0.007200,0.007700,0.007800,0.007100,0,reg,False
978,2018-01-26,0.007700,0.007200,0.008000,0.006800,0,reg,False
979,2018-01-27,0.007200,0.007400,0.007500,0.007200,0,reg,False
980,2018-01-28,0.007400,0.007500,0.007700,0.007300,0,reg,False
981,2018-01-29,0.007400,0.007000,0.007500,0.006900,0,reg,False
982,2018-01-30,0.006900,0.006000,0.006900,0.005800,0,reg,False
983,2018-01-31,0.006000,0.006000,0.006200,0.005800,0,reg,False
984,2018-02-01,0.006000,0.005000,0.006100,0.004800,0,reg,False
985,2018-02-02,0.005000,0.004400,0.005000,0.003200,0,reg,False
986,2018-02-03,0.004500,0.005200,0.005500,0.004200,0,reg,False
987,2018-02-04,0.005200,0.004400,0.005300,0.004200,0,reg,False
988,2018-02-05,0.004400,0.003500,0.004500,0.003400,0,reg,False
989,2018-02-06,0.003500,0.004400,0.004400,0.003000,0,reg,False
990,2018-02-07,0.004300,0.004300,0.004800,0.003900,0,reg,False
991,2018-02-08,0.004300,0.004600,0.004900,0.004300,0,reg,False
992,2018-02-09,0.004600,0.005000,0.005000,0.004300,0,reg,False
993,2018-02-10,0.005000,0.005000,0.005500,0.004700,0,reg,False
994,2018-02-11,0.005000,0.004900,0.005200,0.004500,0,reg,False
995,2018-02-12,0.004900,0.005500,0.005500,0.004900,0,reg,False
996,2018-02-13,0.005500,0.005600,0.005700,0.005200,0,reg,False
997,2018-02-14,0.005600,0.006600,0.006900,0.005600,0,reg,False
998,2018-02-15,0.006600,0.007200,0.007900,0.006600,0,reg,False
999,2018-02-16,0.007200,0.007000,0.007500,0.006400,0,reg,False
1000,2018-02-17,0.007000,0.007100,0.007300,0.006800,0,reg,False
1001,2018-02-18,0.007100,0.006500,0.007100,0.006300,0,reg,False
1002,2018-02-19,0.006500,0.006600,0.006900,0.006400,0,reg,False
1003,2018-02-20,0.006600,0.007300,0.008300,0.006400,0,reg,False
1004,2018-02-21,0.007400,0.006800,0.007700,0.006500,0,reg,False
1005,2018-02-22,0.006800,0.006200,0.007000,0.006200,0,reg,False
1006,2018-02-23,0.006200,0.006800,0.007100,0.006000,0,reg,False
1007,2018-02-24,0.006800,0.006300,0.006900,0.006200,0,reg,False
1008,2018-02-25,0.006300,0.006100,0.006400,0.006000,0,reg,False
1009,2018-02-26,0.006100,0.006300,0.006500,0.006000,0,reg,False
1010,2018-02-27,0.006300,0.006300,0.006500,0.006200,0,reg,False
1011,2018-02-28,0.006300,0.006100,0.006400,0.006000,0,reg,False
1012,2018-03-01,0.006100,0.006200,0.006300,0.005900,0,reg,False
1013,2018-03-02,0.006200,0.005500,0.006300,0.005400,0,reg,False
1014,2018-03-03,0.005500,0.005200,0.005800,0.005100,0,reg,False
1015,2018-03-04,0.005200,0.005400,0.005500,0.005200,0,reg,False
1016,2018-03-05,0.005400,0.005200,0.005500,0.005200,0,reg,False
1017,2018-03-06,0.005200,0.004600,0.005200,0.004500,0,reg,False
1018,2018-03-07,0.004600,0.004100,0.004700,0.004100,0,reg,False
1019,2018-03-08,0.004100,0.004100,0.004500,0.003900,0,reg,False
1020,2018-03-09,0.004100,0.004200,0.004200,0.003800,0,reg,False
1021,2018-03-10,0.004200,0.004000,0.004400,0.004000,0,reg,False
1022,2018-03-11,0.004000,0.004200,0.004300,0.003900,0,reg,False
1023,2018-03-12,0.004200,0.004000,0.004200,0.003900,0,reg,False
1024,2018-03-13,0.004000,0.004000,0.004100,0.003900,0,reg,False
1025,2018-03-14,0.004000,0.003700,0.004000,0.003600,0,reg,False
1026,2018-03-15,0.003700,0.003600,0.003700,0.003300,0,reg,False
1027,2018-03-16,0.003600,0.003500,0.003700,0.003500,0,reg,False
1028,2018-03-17,0.003500,0.003300,0.003600,0.003300,0,reg,False
1029,2018-03-18,0.003300,0.003200,0.003300,0.002800,0,reg,False
1030,2018-03-19,0.003200,0.003500,0.003600,0.003200,0,reg,False
1031,2018-03-20,0.003500,0.003700,0.003800,0.003400,0,reg,False
1032,2018-03-21,0.003700,0.003600,0.003800,0.003600,0,reg,False
1033,2018-03-22,0.003600,0.003600,0.003700,0.003500,0,reg,False
1034,2018-03-23,0.003600,0.003600,0.003600,0.003400,0,reg,False
1035,2018-03-24,0.003600,0.003500,0.003700,0.003500,0,reg,False
1036,2018-03-25,0.003500,0.003500,0.003500,0.003400,0,reg,False
1037,2018-03-26,0.003500,0.003300,0.003500,0.003100,0,reg,False
1038,2018-03-27,0.003300,0.003100,0.003300,0.003100,0,reg,False
1039,2018-03-28,0.003100,0.003100,0.003200,0.003100,0,reg,False
1040,2018-03-29,0.003100,0.002800,0.003100,0.002800,0,reg,False
1041,2018-03-30,0.002800,0.002800,0.003000,0.002700,0,reg,False
1042,2018-03-31,0.002800,0.002800,0.002900,0.002700,0,reg,False
1043,2018-04-01,0.002800,0.002700,0.002800,0.002700,0,reg,False
1044,2018-04-02,0.002700,0.002800,0.002900,0.002700,0,reg,False
1045,2018-04-03,0.002800,0.003000,0.003100,0.002800,0,reg,False
1046,2018-04-04,0.003000,0.002800,0.003100,0.002700,0,reg,False
1047,2018-04-05,0.002800,0.002800,0.002800,0.002700,0,reg,False
1048,2018-04-06,0.002800,0.002700,0.002800,0.002700,0,reg,False
1049,2018-04-07,0.002700,0.002800,0.002900,0.002700,0,reg,False
1050,2018-04-08,0.002800,0.002800,0.002900,0.002800,0,reg,False
1051,2018-04-09,0.002800,0.002800,0.002900,0.002800,0,reg,False
1052,2018-04-10,0.002800,0.003100,0.003200,0.002800,0,reg,False
1053,2018-04-11,0.003100,0.003400,0.003600,0.003100,0,reg,False
1054,2018-04-12,0.003400,0.003800,0.003800,0.003300,0,reg,False
1055,2018-04-13,0.003800,0.004100,0.004400,0.003800,0,reg,False
1056,2018-04-14,0.004100,0.004200,0.004300,0.004000,0,reg,False
1057,2018-04-15,0.004200,0.004700,0.004700,0.004200,0,reg,False
1058,2018-04-16,0.004700,0.004700,0.005000,0.004400,0,reg,False
1059,2018-04-17,0.004700,0.004800,0.005000,0.004600,0,reg,False
1060,2018-04-18,0.004800,0.005600,0.005700,0.004800,0,reg,False
1061,2018-04-19,0.005600,0.005900,0.006000,0.005400,0,reg,False
1062,2018-04-20,0.005900,0.005800,0.006100,0.005700,0,reg,False
1063,2018-04-21,0.005800,0.005500,0.005900,0.005200,0,reg,False
1064,2018-04-22,0.005500,0.005600,0.005900,0.005400,0,reg,False
1065,2018-04-23,0.005600,0.005700,0.005700,0.005500,0,reg,False
1066,2018-04-24,0.005700,0.005800,0.005900,0.005600,0,reg,False
1067,2018-04-25,0.005800,0.005100,0.005800,0.004900,0,reg,False
1068,2018-04-26,0.005100,0.005500,0.005500,0.005000,0,reg,False
1069,2018-04-27,0.005500,0.005400,0.005800,0.005400,0,reg,False
1070,2018-04-28,0.005400,0.005400,0.005600,0.005400,0,reg,False
1071,2018-04-29,0.005400,0.005400,0.005600,0.005200,0,reg,False
1072,2018-04-30,0.005400,0.005200,0.005500,0.005100,0,reg,False
1073,2018-05-01,0.005200,0.005000,0.005200,0.004900,0,reg,False
1074,2018-05-02,0.005000,0.005300,0.005300,0.005000,0,reg,False
1075,2018-05-03,0.005300,0.005500,0.005600,0.005200,0,reg,False
1076,2018-05-04,0.005500,0.005200,0.005500,0.005100,0,reg,False
1077,2018-05-05,0.005200,0.005200,0.005300,0.005100,0,reg,False
1078,2018-05-06,0.005200,0.004900,0.005200,0.004800,0,reg,False
1079,2018-05-07,0.004900,0.004900,0.005000,0.004700,0,reg,False
1080,2018-05-08,0.004900,0.005200,0.005400,0.004800,0,reg,False
1081,2018-05-09,0.005200,0.005000,0.005200,0.004700,0,reg,False
1082,2018-05-10,0.005000,0.004900,0.005100,0.004700,0,reg,False
1083,2018-05-11,0.004900,0.004300,0.004900,0.004200,0,reg,False
1084,2018-05-12,0.004300,0.004300,0.004400,0.004100,0,reg,False
1085,2018-05-13,0.004300,0.004500,0.004600,0.004200,0,reg,False
1086,2018-05-14,0.004500,0.004400,0.004500,0.004200,0,reg,False
1087,2018-05-15,0.004400,0.004500,0.004700,0.004400,0,reg,False
1088,2018-05-16,0.004500,0.004300,0.004500,0.004200,0,reg,False
1089,2018-05-17,0.004300,0.004100,0.004400,0.004100,0,reg,False
1090,2018-05-18,0.004100,0.004200,0.004200,0.004000,0,reg,False
1091,2018-05-19,0.004200,0.004200,0.004300,0.004100,0,reg,False
1092,2018-05-20,0.004200,0.004300,0.004300,0.004100,0,reg,False
1093,2018-05-21,0.004300,0.004200,0.004300,0.004200,0,reg,False
1094,2018-05-22,0.004200,0.003800,0.004200,0.003800,0,reg,False
1095,2018-05-23,0.003800,0.003400,0.003800,0.003300,0,reg,False
1096,2018-05-24,0.003400,0.003500,0.003500,0.003200,0,reg,False
1097,2018-05-25,0.003500,0.003400,0.003600,0.003400,0,reg,False
1098,2018-05-26,0.003400,0.003400,0.003500,0.003400,0,reg,False
1099,2018-05-27,0.003400,0.003300,0.003400,0.003300,0,reg,False
1100,2018-05-28,0.003300,0.003200,0.003400,0.003100,0,reg,False
1101,2018-05-29,0.003200,0.003400,0.003400,0.003100,0,reg,False
1102,2018-05-30,0.003400,0.003300,0.003500,0.003300,0,reg,False
1103,2018-05-31,0.003300,0.003400,0.003400,0.003300,0,reg,False
1104,2018-06-01,0.003400,0.003400,0.003500,0.003300,0,reg,False
1105,2018-06-02,0.003400,0.003500,0.003700,0.003300,0,reg,False
1106,2018-06-03,0.003500,0.003600,0.003700,0.003500,0,reg,False
1107,2018-06-04,0.003600,0.003500,0.003600,0.003400,0,reg,False
1108,2018-06-05,0.003500,0.003600,0.003600,0.003400,0,reg,False
1109,2018-06-06,0.003600,0.003700,0.003700,0.003600,0,reg,False
1110,2018-06-07,0.003700,0.003700,0.003800,0.003600,0,reg,False
1111,2018-06-08,0.003700,0.003600,0.003700,0.003500,0,reg,False
1112,2018-06-09,0.003600,0.003500,0.003600,0.003500,0,reg,False
1113,2018-06-10,0.003500,0.003100,0.003500,0.003000,0,reg,False
1114,2018-06-11,0.003100,0.003300,0.003400,0.003000,0,reg,False
1115,2018-06-12,0.003300,0.003200,0.003400,0.003200,0,reg,False
1116,2018-06-13,0.003200,0.003200,0.003400,0.002700,0,reg,False
1117,2018-06-14,0.003200,0.003100,0.003200,0.002800,0,reg,False
1118,2018-06-15,0.003100,0.002900,0.003100,0.002900,0,reg,False
1119,2018-06-16,0.002900,0.003000,0.003100,0.002900,0,reg,False
1120,2018-06-17,0.003000,0.003000,0.003100,0.002800,0,reg,False
1121,2018-06-18,0.003000,0.003000,0.003100,0.002900,0,reg,False
1122,2018-06-19,0.003000,0.003100,0.003100,0.003000,0,reg,False
1123,2018-06-20,0.003100,0.003000,0.003100,0.003000,0,reg,False
1124,2018-06-21,0.003000,0.003000,0.003000,0.003000,0,reg,False
1125,2018-06-22,0.003000,0.002700,0.003000,0.002700,0,reg,False
1126,2018-06-23,0.002700,0.002700,0.002800,0.002700,0,reg,False
1127,2018-06-24,0.002700,0.002600,0.002700,0.002400,0,reg,False
1128,2018-06-25,0.002600,0.002500,0.002700,0.002500,0,reg,False
1129,2018-06-26,0.002500,0.002500,0.002600,0.002500,0,reg,False
1130,2018-06-27,0.002500,0.002500,0.002500,0.002400,0,reg,False
1131,2018-06-28,0.002400,0.002200,0.002400,0.002200,0,reg,False
1132,2018-06-29,0.002200,0.002300,0.002400,0.002200,0,reg,False
1133,2018-06-30,0.002300,0.002500,0.002500,0.002300,0,reg,False
1134,2018-07-01,0.002500,0.002400,0.002500,0.002400,0,reg,False
1135,2018-07-02,0.002400,0.002700,0.002700,0.002300,0,reg,False
1136,2018-07-03,0.002700,0.002600,0.002700,0.002500,0,reg,False
1137,2018-07-04,0.002600,0.002600,0.002700,0.002500,0,reg,False
1138,2018-07-05,0.002600,0.002500,0.002600,0.002500,0,reg,False
1139,2018-07-06,0.002500,0.002500,0.002600,0.002500,0,reg,False
1140,2018-07-07,0.002500,0.002600,0.002600,0.002500,0,reg,False
1141,2018-07-08,0.002600,0.002600,0.002600,0.002500,0,reg,False
1142,2018-07-09,0.002600,0.002500,0.002600,0.002500,0,reg,False
1143,2018-07-10,0.002500,0.002391,0.002500,0.002300,0,reg,False
1144,2018-07-11,0.002372,0.002427,0.002459,0.002369,0,reg,False
1145,2018-07-12,0.002427,0.002281,0.002439,0.002219,0,reg,False
1146,2018-07-13,0.002276,0.002331,0.002379,0.002268,0,reg,False
1147,2018-07-14,0.002331,0.002345,0.002375,0.002280,0,reg,False
1148,2018-07-15,0.002345,0.002403,0.002417,0.002333,0,reg,False
1149,2018-07-16,0.002403,0.002905,0.003441,0.002382,0,reg,False
1150,2018-07-17,0.002905,0.003299,0.003457,0.002795,0,reg,False
1151,2018-07-18,0.003299,0.003734,0.005276,0.003241,0,reg,False
1152,2018-07-19,0.003734,0.003851,0.004232,0.003321,0,reg,False
1153,2018-07-20,0.003851,0.003449,0.004131,0.003104,0,reg,False
1154,2018-07-21,0.003449,0.003551,0.003749,0.003120,0,reg,False
1155,2018-07-22,0.003551,0.003548,0.003760,0.003237,0,reg,False
1156,2018-07-23,0.003548,0.003418,0.003911,0.003256,0,reg,False
1157,2018-07-24,0.003434,0.003639,0.003788,0.003352,0,reg,False
